Date,Ticker,Close
2025-10-15,GDV,26.93
2025-10-16,GDV,26.68
2025-10-17,GDV,26.68
2025-10-20,GDV,26.89
2025-10-21,GDV,26.98
2025-10-22,GDV,26.82
2025-10-23,GDV,27.13
2025-10-24,GDV,27.25
2025-10-27,GDV,27.44
2025-10-28,GDV,27.29
2025-10-29,GDV,27.42
2025-05-02,NCZ,11.16
2025-05-05,NCZ,11.09
2025-05-06,NCZ,11.07
2025-05-07,NCZ,11.22
2025-05-08,NCZ,11.28
2025-05-09,NCZ,11.3
2025-05-12,NCZ,11.61
2025-05-13,NCZ,11.67
2025-05-14,NCZ,11.65
2025-05-15,NCZ,11.62
2025-05-16,NCZ,11.77
2025-05-19,NCZ,11.7
2025-05-20,NCZ,11.61
2025-05-21,NCZ,11.52
2025-05-22,NCZ,11.47
2025-05-23,NCZ,11.48
2025-05-27,NCZ,11.62
2025-05-28,NCZ,11.6
2025-05-29,NCZ,11.66
2025-05-30,NCZ,11.71
2025-06-02,NCZ,11.67
2025-06-03,NCZ,11.72
2025-06-04,NCZ,11.73
2025-06-05,NCZ,11.72
2025-06-06,NCZ,11.81
2025-06-09,NCZ,11.9
2025-06-10,NCZ,11.85
2025-06-11,NCZ,11.85
2025-06-12,NCZ,11.89
2025-06-13,NCZ,11.75
2025-06-16,NCZ,11.83
2025-06-17,NCZ,11.75
2025-06-18,NCZ,11.82
2025-06-20,NCZ,11.82
2025-06-23,NCZ,11.89
2025-06-24,NCZ,12.09
2025-06-25,NCZ,12.15
2025-06-26,NCZ,12.27
2025-06-27,NCZ,12.23
2025-06-30,NCZ,12.39
2025-07-01,NCZ,12.4
2025-07-02,NCZ,12.38
2025-07-03,NCZ,12.4
2025-07-07,NCZ,12.37
2025-07-08,NCZ,12.37
2025-07-09,NCZ,12.45
2025-07-10,NCZ,12.51
2025-07-11,NCZ,12.6
2025-07-14,NCZ,12.42
2025-07-15,NCZ,12.29
2025-07-16,NCZ,12.34
2025-07-17,NCZ,12.44
2025-07-18,NCZ,12.73
2025-07-21,NCZ,12.91
2025-07-22,NCZ,12.72
2025-07-23,NCZ,12.69
2025-07-24,NCZ,12.67
2025-07-25,NCZ,12.73
2025-07-28,NCZ,12.73
2025-07-29,NCZ,12.78
2025-07-30,NCZ,12.75
2025-07-31,NCZ,12.81
2025-08-01,NCZ,12.69
2025-08-04,NCZ,12.71
2025-08-05,NCZ,12.68
2025-08-06,NCZ,12.76
2025-08-07,NCZ,12.88
2025-08-08,NCZ,12.86
2025-08-11,NCZ,12.92
2025-08-12,NCZ,13.0
2025-08-13,NCZ,13.03
2025-08-14,NCZ,12.98
2025-08-15,NCZ,12.99
2025-08-18,NCZ,13.02
2025-08-19,NCZ,12.96
2025-08-20,NCZ,12.9
2025-08-21,NCZ,12.87
2025-08-22,NCZ,13.1
2025-08-25,NCZ,13.13
2025-08-26,NCZ,13.14
2025-08-27,NCZ,13.23
2025-08-28,NCZ,13.24
2025-08-29,NCZ,13.31
2025-09-02,NCZ,13.25
2025-09-03,NCZ,13.26
2025-09-04,NCZ,13.3
2025-09-05,NCZ,13.36
2025-09-08,NCZ,13.42
2025-09-09,NCZ,13.53
2025-09-10,NCZ,13.57
2025-09-11,NCZ,13.68
2025-09-12,NCZ,13.66
2025-09-15,NCZ,13.73
2025-09-16,NCZ,13.71
2025-09-17,NCZ,13.71
2025-09-18,NCZ,13.83
2025-09-19,NCZ,13.93
2025-09-22,NCZ,14.04
2025-09-23,NCZ,13.9
2025-09-24,NCZ,13.7
2025-09-25,NCZ,13.48
2025-09-26,NCZ,13.49
2025-09-29,NCZ,13.55
2025-09-30,NCZ,13.56
2025-10-01,NCZ,13.66
2025-10-02,NCZ,13.69
2025-10-03,NCZ,13.66
2025-10-06,NCZ,13.7
2025-10-07,NCZ,13.76
2025-10-08,NCZ,14.04
2025-10-09,NCZ,14.24
2025-10-10,NCZ,13.87
2025-10-13,NCZ,14.14
2025-10-14,NCZ,14.07
2025-10-15,NCZ,14.12
2025-10-16,NCZ,13.9
2025-10-17,NCZ,13.81
2025-10-20,NCZ,13.9
2025-10-21,NCZ,13.76
2025-10-22,NCZ,13.55
2025-10-23,NCZ,13.65
2025-10-24,NCZ,13.88
2025-10-27,NCZ,13.97
2025-10-28,NCZ,14.13
2025-10-29,NCZ,14.32
2025-05-02,TDF,9.26
2025-05-05,TDF,9.22
2025-05-06,TDF,9.27
2025-05-07,TDF,9.1
2025-05-08,TDF,9.22
2025-05-09,TDF,9.22
2025-05-12,TDF,9.47
2025-05-13,TDF,9.48
2025-05-14,TDF,9.67
2025-05-15,TDF,9.43
2025-05-16,TDF,9.47
2025-05-19,TDF,9.46
2025-05-20,TDF,9.58
2025-05-21,TDF,9.53
2025-05-22,TDF,9.52
2025-05-23,TDF,9.54
2025-05-27,TDF,9.41
2025-05-28,TDF,9.37
2025-05-29,TDF,9.49
2025-05-30,TDF,9.29
2025-06-02,TDF,9.43
2025-06-03,TDF,9.53
2025-06-04,TDF,9.69
2025-06-05,TDF,9.73
2025-06-06,TDF,9.7
2025-06-09,TDF,9.81
2025-06-10,TDF,9.82
2025-06-11,TDF,9.9
2025-06-12,TDF,9.81
2025-06-13,TDF,9.67
2025-06-16,TDF,9.98
2025-06-17,TDF,9.75
2025-06-18,TDF,9.68
2025-06-20,TDF,9.62
2025-06-23,TDF,9.76
2025-06-24,TDF,9.99
2025-06-25,TDF,9.98
2025-06-26,TDF,9.97
2025-06-27,TDF,9.96
2025-06-30,TDF,9.91
2025-07-01,TDF,9.91
2025-07-02,TDF,9.88
2025-07-03,TDF,9.88
2025-07-07,TDF,9.86
2025-07-08,TDF,9.94
2025-07-09,TDF,9.83
2025-07-10,TDF,9.91
2025-07-11,TDF,9.82
2025-07-14,TDF,9.92
2025-07-15,TDF,10.07
2025-07-16,TDF,10.0
2025-07-17,TDF,10.01
2025-07-18,TDF,10.16
2025-07-21,TDF,10.19
2025-07-22,TDF,10.3
2025-07-23,TDF,10.33
2025-07-24,TDF,10.34
2025-07-25,TDF,10.33
2025-07-28,TDF,10.31
2025-07-29,TDF,10.33
2025-07-30,TDF,10.23
2025-07-31,TDF,10.13
2025-08-01,TDF,10.01
2025-08-04,TDF,10.13
2025-08-05,TDF,10.18
2025-08-06,TDF,10.24
2025-08-07,TDF,10.22
2025-08-08,TDF,10.2
2025-08-11,TDF,10.18
2025-08-12,TDF,10.34
2025-08-13,TDF,10.63
2025-08-14,TDF,10.43
2025-08-15,TDF,10.51
2025-08-18,TDF,10.58
2025-08-19,TDF,10.52
2025-08-20,TDF,10.6
2025-08-21,TDF,10.6
2025-08-22,TDF,11.07
2025-08-25,TDF,10.97
2025-08-26,TDF,11.09
2025-08-27,TDF,10.86
2025-08-28,TDF,10.93
2025-08-29,TDF,11.1
2025-09-02,TDF,11.19
2025-09-03,TDF,11.26
2025-09-04,TDF,11.01
2025-09-05,TDF,11.12
2025-09-08,TDF,11.18
2025-09-09,TDF,11.24
2025-09-10,TDF,11.25
2025-09-11,TDF,11.44
2025-09-12,TDF,11.44
2025-09-15,TDF,11.5
2025-09-16,TDF,11.58
2025-09-17,TDF,11.74
2025-09-18,TDF,11.47
2025-09-19,TDF,11.47
2025-09-22,TDF,11.46
2025-09-23,TDF,11.3
2025-09-24,TDF,11.44
2025-09-25,TDF,11.48
2025-09-26,TDF,11.44
2025-09-29,TDF,11.6
2025-09-30,TDF,11.65
2025-10-01,TDF,11.85
2025-10-02,TDF,11.87
2025-10-03,TDF,11.84
2025-10-06,TDF,11.86
2025-10-07,TDF,11.83
2025-10-08,TDF,11.85
2025-10-09,TDF,11.68
2025-10-10,TDF,11.16
2025-10-13,TDF,11.39
2025-10-14,TDF,11.34
2025-10-15,TDF,11.36
2025-10-16,TDF,11.4
2025-10-17,TDF,11.42
2025-10-20,TDF,11.42
2025-10-21,TDF,11.34
2025-10-22,TDF,11.31
2025-10-23,TDF,11.56
2025-10-24,TDF,11.52
2025-10-27,TDF,11.63
2025-10-28,TDF,11.57
2025-10-29,TDF,11.74
2025-05-02,AFB,10.18
2025-05-05,AFB,10.12
2025-05-06,AFB,10.18
2025-05-07,AFB,10.24
2025-05-08,AFB,10.17
2025-05-09,AFB,10.21
2025-05-12,AFB,10.16
2025-05-13,AFB,10.18
2025-05-14,AFB,10.12
2025-05-15,AFB,10.14
2025-05-16,AFB,10.22
2025-05-19,AFB,10.19
2025-05-20,AFB,10.17
2025-05-21,AFB,10.09
2025-05-22,AFB,10.12
2025-05-23,AFB,10.04
2025-05-27,AFB,10.16
2025-05-28,AFB,10.09
2025-05-29,AFB,10.12
2025-05-30,AFB,10.14
2025-06-02,AFB,10.08
2025-06-03,AFB,10.02
2025-06-04,AFB,9.98
2025-06-05,AFB,10.01
2025-06-06,AFB,9.94
2025-06-09,AFB,9.97
2025-06-10,AFB,9.98
2025-06-11,AFB,10.01
2025-06-12,AFB,10.05
2025-06-13,AFB,10.05
2025-06-16,AFB,10.03
2025-06-17,AFB,10.05
2025-06-18,AFB,10.05
2025-06-20,AFB,10.01
2025-06-23,AFB,10.03
2025-06-24,AFB,10.07
2025-06-25,AFB,10.04
2025-06-26,AFB,10.04
2025-06-27,AFB,10.03
2025-06-30,AFB,10.14
2025-07-01,AFB,10.2
2025-07-02,AFB,10.25
2025-07-03,AFB,10.23
2025-07-07,AFB,10.13
2025-07-08,AFB,10.13
2025-07-09,AFB,10.14
2025-07-10,AFB,10.16
2025-07-11,AFB,10.07
2025-07-14,AFB,10.03
2025-07-15,AFB,9.99
2025-07-16,AFB,9.98
2025-07-17,AFB,9.98
2025-07-18,AFB,9.98
2025-07-21,AFB,9.98
2025-07-22,AFB,10.03
2025-07-23,AFB,9.98
2025-07-24,AFB,9.97
2025-07-25,AFB,10.05
2025-07-28,AFB,9.98
2025-07-29,AFB,9.99
2025-07-30,AFB,9.95
2025-07-31,AFB,10.01
2025-08-01,AFB,10.06
2025-08-04,AFB,10.12
2025-08-05,AFB,10.12
2025-08-06,AFB,10.25
2025-08-07,AFB,10.23
2025-08-08,AFB,10.27
2025-08-11,AFB,10.21
2025-08-12,AFB,10.26
2025-08-13,AFB,10.2
2025-08-14,AFB,10.13
2025-08-15,AFB,10.13
2025-08-18,AFB,10.13
2025-08-19,AFB,10.13
2025-08-20,AFB,10.09
2025-08-21,AFB,10.07
2025-08-22,AFB,10.17
2025-08-25,AFB,10.2
2025-08-26,AFB,10.21
2025-08-27,AFB,10.33
2025-08-28,AFB,10.28
2025-08-29,AFB,10.29
2025-09-02,AFB,10.23
2025-09-03,AFB,10.23
2025-09-04,AFB,10.28
2025-09-05,AFB,10.41
2025-09-08,AFB,10.53
2025-09-09,AFB,10.56
2025-09-10,AFB,10.67
2025-09-11,AFB,10.75
2025-09-12,AFB,10.78
2025-09-15,AFB,10.82
2025-09-16,AFB,10.86
2025-09-17,AFB,10.85
2025-09-18,AFB,10.91
2025-09-19,AFB,10.83
2025-09-22,AFB,10.81
2025-09-23,AFB,10.83
2025-09-24,AFB,10.73
2025-09-25,AFB,10.72
2025-09-26,AFB,10.77
2025-09-29,AFB,10.78
2025-09-30,AFB,10.8
2025-10-01,AFB,10.88
2025-10-02,AFB,10.81
2025-10-03,AFB,10.82
2025-10-06,AFB,10.79
2025-10-07,AFB,10.82
2025-10-08,AFB,10.83
2025-10-09,AFB,10.86
2025-10-10,AFB,10.83
2025-10-13,AFB,10.87
2025-10-14,AFB,10.9
2025-10-15,AFB,10.94
2025-10-16,AFB,10.94
2025-10-17,AFB,10.87
2025-10-20,AFB,10.98
2025-10-21,AFB,11.05
2025-10-22,AFB,10.96
2025-10-23,AFB,11.0
2025-10-24,AFB,10.96
2025-10-27,AFB,10.96
2025-10-28,AFB,11.03
2025-10-29,AFB,11.02
2025-05-02,ASG,4.91
2025-05-05,ASG,4.93
2025-05-06,ASG,4.85
2025-05-07,ASG,4.86
2025-05-08,ASG,4.98
2025-05-09,ASG,4.93
2025-05-12,ASG,5.06
2025-05-13,ASG,5.16
2025-05-14,ASG,5.11
2025-05-15,ASG,5.14
2025-05-16,ASG,5.15
2025-05-19,ASG,5.16
2025-05-20,ASG,5.18
2025-05-21,ASG,5.11
2025-05-22,ASG,5.1
2025-05-23,ASG,5.08
2025-05-27,ASG,5.14
2025-05-28,ASG,5.12
2025-05-29,ASG,5.15
2025-05-30,ASG,5.09
2025-06-02,ASG,5.14
2025-06-03,ASG,5.22
2025-06-04,ASG,5.16
2025-06-05,ASG,5.2
2025-06-06,ASG,5.21
2025-06-09,ASG,5.24
2025-06-10,ASG,5.23
2025-06-11,ASG,5.21
2025-06-12,ASG,5.23
2025-06-13,ASG,5.17
2025-06-16,ASG,5.18
2025-06-17,ASG,5.12
2025-06-18,ASG,5.17
2025-06-20,ASG,5.1
2025-06-23,ASG,5.17
2025-06-24,ASG,5.28
2025-06-25,ASG,5.25
2025-06-26,ASG,5.29
2025-06-27,ASG,5.32
2025-06-30,ASG,5.35
2025-07-01,ASG,5.35
2025-07-02,ASG,5.37
2025-07-03,ASG,5.4
2025-07-07,ASG,5.37
2025-07-08,ASG,5.37
2025-07-09,ASG,5.4
2025-07-10,ASG,5.43
2025-07-11,ASG,5.37
2025-07-14,ASG,5.4
2025-07-15,ASG,5.39
2025-07-16,ASG,5.4
2025-07-17,ASG,5.46
2025-07-18,ASG,5.31
2025-07-21,ASG,5.38
2025-07-22,ASG,5.39
2025-07-23,ASG,5.4
2025-07-24,ASG,5.41
2025-07-25,ASG,5.51
2025-07-28,ASG,5.52
2025-07-29,ASG,5.51
2025-07-30,ASG,5.49
2025-07-31,ASG,5.51
2025-08-01,ASG,5.35
2025-08-04,ASG,5.44
2025-08-05,ASG,5.44
2025-08-06,ASG,5.45
2025-08-07,ASG,5.41
2025-08-08,ASG,5.43
2025-08-11,ASG,5.43
2025-08-12,ASG,5.51
2025-08-13,ASG,5.51
2025-08-14,ASG,5.5
2025-08-15,ASG,5.48
2025-08-18,ASG,5.5
2025-08-19,ASG,5.43
2025-08-20,ASG,5.42
2025-08-21,ASG,5.38
2025-08-22,ASG,5.48
2025-08-25,ASG,5.5
2025-08-26,ASG,5.48
2025-08-27,ASG,5.56
2025-08-28,ASG,5.6
2025-08-29,ASG,5.55
2025-09-02,ASG,5.54
2025-09-03,ASG,5.5
2025-09-04,ASG,5.56
2025-09-05,ASG,5.59
2025-09-08,ASG,5.64
2025-09-09,ASG,5.63
2025-09-10,ASG,5.61
2025-09-11,ASG,5.66
2025-09-12,ASG,5.6
2025-09-15,ASG,5.6
2025-09-16,ASG,5.6
2025-09-17,ASG,5.58
2025-09-18,ASG,5.61
2025-09-19,ASG,5.63
2025-09-22,ASG,5.66
2025-09-23,ASG,5.63
2025-09-24,ASG,5.56
2025-09-25,ASG,5.49
2025-09-26,ASG,5.49
2025-09-29,ASG,5.55
2025-09-30,ASG,5.55
2025-10-01,ASG,5.56
2025-10-02,ASG,5.58
2025-10-03,ASG,5.6
2025-10-06,ASG,5.57
2025-10-07,ASG,5.53
2025-10-08,ASG,5.59
2025-10-09,ASG,5.54
2025-10-10,ASG,5.4
2025-10-13,ASG,5.51
2025-10-14,ASG,5.52
2025-10-15,ASG,5.6
2025-10-16,ASG,5.49
2025-10-17,ASG,5.48
2025-10-20,ASG,5.54
2025-10-21,ASG,5.57
2025-10-22,ASG,5.53
2025-10-23,ASG,5.6
2025-10-24,ASG,5.62
2025-10-27,ASG,5.66
2025-10-28,ASG,5.66
2025-10-29,ASG,5.65
2025-05-02,BFK,9.5
2025-05-05,BFK,9.48
2025-05-06,BFK,9.49
2025-05-07,BFK,9.47
2025-05-08,BFK,9.48
2025-05-09,BFK,9.49
2025-05-12,BFK,9.46
2025-05-13,BFK,9.49
2025-05-14,BFK,9.45
2025-05-15,BFK,9.5
2025-05-16,BFK,9.48
2025-05-19,BFK,9.46
2025-05-20,BFK,9.44
2025-05-21,BFK,9.23
2025-05-22,BFK,9.31
2025-05-23,BFK,9.29
2025-05-27,BFK,9.39
2025-05-28,BFK,9.35
2025-05-29,BFK,9.33
2025-05-30,BFK,9.35
2025-06-02,BFK,9.31
2025-06-03,BFK,9.29
2025-06-04,BFK,9.31
2025-06-05,BFK,9.25
2025-06-06,BFK,9.25
2025-06-09,BFK,9.29
2025-06-10,BFK,9.24
2025-06-11,BFK,9.3
2025-06-12,BFK,9.34
2025-06-13,BFK,9.31
2025-06-16,BFK,9.34
2025-06-17,BFK,9.34
2025-06-18,BFK,9.33
2025-06-20,BFK,9.3
2025-06-23,BFK,9.32
2025-06-24,BFK,9.32
2025-06-25,BFK,9.29
2025-06-26,BFK,9.32
2025-06-27,BFK,9.28
2025-06-30,BFK,9.4
2025-07-01,BFK,9.38
2025-07-02,BFK,9.46
2025-07-03,BFK,9.45
2025-07-07,BFK,9.43
2025-07-08,BFK,9.39
2025-07-09,BFK,9.38
2025-07-10,BFK,9.39
2025-07-11,BFK,9.32
2025-07-14,BFK,9.35
2025-07-15,BFK,9.33
2025-07-16,BFK,9.3
2025-07-17,BFK,9.36
2025-07-18,BFK,9.36
2025-07-21,BFK,9.39
2025-07-22,BFK,9.39
2025-07-23,BFK,9.4
2025-07-24,BFK,9.41
2025-07-25,BFK,9.41
2025-07-28,BFK,9.4
2025-07-29,BFK,9.39
2025-07-30,BFK,9.38
2025-07-31,BFK,9.43
2025-08-01,BFK,9.43
2025-08-04,BFK,9.51
2025-08-05,BFK,9.55
2025-08-06,BFK,9.54
2025-08-07,BFK,9.55
2025-08-08,BFK,9.53
2025-08-11,BFK,9.65
2025-08-12,BFK,9.66
2025-08-13,BFK,9.68
2025-08-14,BFK,9.73
2025-08-15,BFK,9.69
2025-08-18,BFK,9.64
2025-08-19,BFK,9.56
2025-08-20,BFK,9.54
2025-08-21,BFK,9.46
2025-08-22,BFK,9.56
2025-08-25,BFK,9.57
2025-08-26,BFK,9.55
2025-08-27,BFK,9.55
2025-08-28,BFK,9.5
2025-08-29,BFK,9.58
2025-09-02,BFK,9.54
2025-09-03,BFK,9.57
2025-09-04,BFK,9.57
2025-09-05,BFK,9.71
2025-09-08,BFK,9.85
2025-09-09,BFK,9.84
2025-09-10,BFK,9.91
2025-09-11,BFK,9.95
2025-09-12,BFK,10.06
2025-09-15,BFK,10.06
2025-09-16,BFK,10.0
2025-09-17,BFK,10.05
2025-09-18,BFK,10.02
2025-09-19,BFK,10.12
2025-09-22,BFK,10.04
2025-09-23,BFK,9.93
2025-09-24,BFK,9.91
2025-09-25,BFK,9.88
2025-09-26,BFK,9.9
2025-09-29,BFK,9.92
2025-09-30,BFK,10.0
2025-10-01,BFK,10.05
2025-10-02,BFK,9.98
2025-10-03,BFK,9.9
2025-10-06,BFK,9.87
2025-10-07,BFK,9.92
2025-10-08,BFK,10.03
2025-10-09,BFK,9.93
2025-10-10,BFK,9.96
2025-10-13,BFK,10.02
2025-10-14,BFK,10.03
2025-10-15,BFK,10.04
2025-10-16,BFK,9.98
2025-10-17,BFK,9.94
2025-10-20,BFK,9.99
2025-10-21,BFK,10.09
2025-10-22,BFK,10.09
2025-10-23,BFK,10.1
2025-10-24,BFK,10.09
2025-10-27,BFK,10.2
2025-10-28,BFK,10.2
2025-10-29,BFK,10.21
2025-05-02,BLE,9.77
2025-05-05,BLE,9.73
2025-05-06,BLE,9.78
2025-05-07,BLE,9.79
2025-05-08,BLE,9.81
2025-05-09,BLE,9.84
2025-05-12,BLE,9.87
2025-05-13,BLE,9.84
2025-05-14,BLE,9.77
2025-05-15,BLE,9.85
2025-05-16,BLE,9.82
2025-05-19,BLE,9.79
2025-05-20,BLE,9.76
2025-05-21,BLE,9.57
2025-05-22,BLE,9.64
2025-05-23,BLE,9.61
2025-05-27,BLE,9.71
2025-05-28,BLE,9.63
2025-05-29,BLE,9.68
2025-05-30,BLE,9.75
2025-06-02,BLE,9.7
2025-06-03,BLE,9.64
2025-06-04,BLE,9.62
2025-06-05,BLE,9.63
2025-06-06,BLE,9.57
2025-06-09,BLE,9.6
2025-06-10,BLE,9.63
2025-06-11,BLE,9.66
2025-06-12,BLE,9.71
2025-06-13,BLE,9.67
2025-06-16,BLE,9.71
2025-06-17,BLE,9.69
2025-06-18,BLE,9.69
2025-06-20,BLE,9.67
2025-06-23,BLE,9.62
2025-06-24,BLE,9.67
2025-06-25,BLE,9.62
2025-06-26,BLE,9.69
2025-06-27,BLE,9.67
2025-06-30,BLE,9.83
2025-07-01,BLE,9.82
2025-07-02,BLE,9.88
2025-07-03,BLE,9.85
2025-07-07,BLE,9.75
2025-07-08,BLE,9.75
2025-07-09,BLE,9.75
2025-07-10,BLE,9.76
2025-07-11,BLE,9.75
2025-07-14,BLE,9.74
2025-07-15,BLE,9.76
2025-07-16,BLE,9.68
2025-07-17,BLE,9.64
2025-07-18,BLE,9.54
2025-07-21,BLE,9.51
2025-07-22,BLE,9.58
2025-07-23,BLE,9.57
2025-07-24,BLE,9.59
2025-07-25,BLE,9.58
2025-07-28,BLE,9.56
2025-07-29,BLE,9.59
2025-07-30,BLE,9.61
2025-07-31,BLE,9.67
2025-08-01,BLE,9.76
2025-08-04,BLE,9.77
2025-08-05,BLE,9.81
2025-08-06,BLE,9.8
2025-08-07,BLE,9.8
2025-08-08,BLE,9.77
2025-08-11,BLE,9.77
2025-08-12,BLE,9.8
2025-08-13,BLE,9.81
2025-08-14,BLE,9.8
2025-08-15,BLE,9.82
2025-08-18,BLE,9.76
2025-08-19,BLE,9.74
2025-08-20,BLE,9.71
2025-08-21,BLE,9.68
2025-08-22,BLE,9.75
2025-08-25,BLE,9.73
2025-08-26,BLE,9.73
2025-08-27,BLE,9.72
2025-08-28,BLE,9.75
2025-08-29,BLE,9.86
2025-09-02,BLE,9.8
2025-09-03,BLE,9.83
2025-09-04,BLE,9.84
2025-09-05,BLE,9.92
2025-09-08,BLE,10.12
2025-09-09,BLE,10.13
2025-09-10,BLE,10.21
2025-09-11,BLE,10.25
2025-09-12,BLE,10.33
2025-09-15,BLE,10.36
2025-09-16,BLE,10.38
2025-09-17,BLE,10.39
2025-09-18,BLE,10.33
2025-09-19,BLE,10.36
2025-09-22,BLE,10.35
2025-09-23,BLE,10.38
2025-09-24,BLE,10.33
2025-09-25,BLE,10.33
2025-09-26,BLE,10.29
2025-09-29,BLE,10.32
2025-09-30,BLE,10.4
2025-10-01,BLE,10.41
2025-10-02,BLE,10.35
2025-10-03,BLE,10.26
2025-10-06,BLE,10.32
2025-10-07,BLE,10.3
2025-10-08,BLE,10.39
2025-10-09,BLE,10.37
2025-10-10,BLE,10.42
2025-10-13,BLE,10.45
2025-10-14,BLE,10.52
2025-10-15,BLE,10.5
2025-10-16,BLE,10.52
2025-10-17,BLE,10.44
2025-10-20,BLE,10.52
2025-10-21,BLE,10.51
2025-10-22,BLE,10.52
2025-10-23,BLE,10.53
2025-10-24,BLE,10.53
2025-10-27,BLE,10.56
2025-10-28,BLE,10.59
2025-10-29,BLE,10.57
2025-05-02,BOE,10.45
2025-05-05,BOE,10.48
2025-05-06,BOE,10.44
2025-05-07,BOE,10.37
2025-05-08,BOE,10.48
2025-05-09,BOE,10.41
2025-05-12,BOE,10.61
2025-05-13,BOE,10.58
2025-05-14,BOE,10.69
2025-05-15,BOE,10.66
2025-05-16,BOE,10.82
2025-05-19,BOE,10.77
2025-05-20,BOE,10.81
2025-05-21,BOE,10.74
2025-05-22,BOE,10.76
2025-05-23,BOE,10.79
2025-05-27,BOE,10.84
2025-05-28,BOE,10.76
2025-05-29,BOE,10.79
2025-05-30,BOE,10.79
2025-06-02,BOE,10.79
2025-06-03,BOE,10.79
2025-06-04,BOE,10.76
2025-06-05,BOE,10.77
2025-06-06,BOE,10.79
2025-06-09,BOE,10.77
2025-06-10,BOE,10.84
2025-06-11,BOE,10.84
2025-06-12,BOE,10.88
2025-06-13,BOE,10.89
2025-06-16,BOE,10.89
2025-06-17,BOE,10.83
2025-06-18,BOE,10.75
2025-06-20,BOE,10.73
2025-06-23,BOE,10.76
2025-06-24,BOE,10.91
2025-06-25,BOE,10.85
2025-06-26,BOE,10.91
2025-06-27,BOE,10.98
2025-06-30,BOE,11.03
2025-07-01,BOE,11.12
2025-07-02,BOE,11.19
2025-07-03,BOE,11.18
2025-07-07,BOE,11.11
2025-07-08,BOE,11.12
2025-07-09,BOE,11.19
2025-07-10,BOE,11.15
2025-07-11,BOE,11.1
2025-07-14,BOE,11.1
2025-07-15,BOE,11.05
2025-07-16,BOE,11.08
2025-07-17,BOE,11.09
2025-07-18,BOE,11.11
2025-07-21,BOE,11.13
2025-07-22,BOE,11.01
2025-07-23,BOE,11.18
2025-07-24,BOE,11.15
2025-07-25,BOE,11.23
2025-07-28,BOE,11.17
2025-07-29,BOE,11.13
2025-07-30,BOE,11.13
2025-07-31,BOE,11.1
2025-08-01,BOE,10.95
2025-08-04,BOE,11.13
2025-08-05,BOE,11.12
2025-08-06,BOE,11.18
2025-08-07,BOE,11.17
2025-08-08,BOE,11.22
2025-08-11,BOE,11.21
2025-08-12,BOE,11.26
2025-08-13,BOE,11.31
2025-08-14,BOE,11.25
2025-08-15,BOE,11.27
2025-08-18,BOE,11.34
2025-08-19,BOE,11.31
2025-08-20,BOE,11.22
2025-08-21,BOE,11.2
2025-08-22,BOE,11.32
2025-08-25,BOE,11.38
2025-08-26,BOE,11.37
2025-08-27,BOE,11.33
2025-08-28,BOE,11.38
2025-08-29,BOE,11.39
2025-09-02,BOE,11.33
2025-09-03,BOE,11.35
2025-09-04,BOE,11.36
2025-09-05,BOE,11.38
2025-09-08,BOE,11.43
2025-09-09,BOE,11.44
2025-09-10,BOE,11.53
2025-09-11,BOE,11.57
2025-09-12,BOE,11.52
2025-09-15,BOE,11.56
2025-09-16,BOE,11.51
2025-09-17,BOE,11.48
2025-09-18,BOE,11.46
2025-09-19,BOE,11.51
2025-09-22,BOE,11.51
2025-09-23,BOE,11.51
2025-09-24,BOE,11.45
2025-09-25,BOE,11.41
2025-09-26,BOE,11.41
2025-09-29,BOE,11.42
2025-09-30,BOE,11.49
2025-10-01,BOE,11.6
2025-10-02,BOE,11.63
2025-10-03,BOE,11.65
2025-10-06,BOE,11.67
2025-10-07,BOE,11.68
2025-10-08,BOE,11.72
2025-10-09,BOE,11.66
2025-10-10,BOE,11.41
2025-10-13,BOE,11.51
2025-10-14,BOE,11.48
2025-10-15,BOE,11.61
2025-10-16,BOE,11.52
2025-10-17,BOE,11.45
2025-10-20,BOE,11.58
2025-10-21,BOE,11.6
2025-10-22,BOE,11.48
2025-10-23,BOE,11.56
2025-10-24,BOE,11.58
2025-10-27,BOE,11.68
2025-10-28,BOE,11.67
2025-10-29,BOE,11.65
2025-05-02,DIAX,13.42
2025-05-05,DIAX,13.4
2025-05-06,DIAX,13.39
2025-05-07,DIAX,13.45
2025-05-08,DIAX,13.48
2025-05-09,DIAX,13.41
2025-05-12,DIAX,13.65
2025-05-13,DIAX,13.53
2025-05-14,DIAX,13.47
2025-05-15,DIAX,13.47
2025-05-16,DIAX,13.57
2025-05-19,DIAX,13.58
2025-05-20,DIAX,13.6
2025-05-21,DIAX,13.41
2025-05-22,DIAX,13.39
2025-05-23,DIAX,13.37
2025-05-27,DIAX,13.49
2025-05-28,DIAX,13.46
2025-05-29,DIAX,13.52
2025-05-30,DIAX,13.59
2025-06-02,DIAX,13.49
2025-06-03,DIAX,13.53
2025-06-04,DIAX,13.51
2025-06-05,DIAX,13.45
2025-06-06,DIAX,13.61
2025-06-09,DIAX,13.57
2025-06-10,DIAX,13.65
2025-06-11,DIAX,13.62
2025-06-12,DIAX,13.64
2025-06-13,DIAX,13.56
2025-06-16,DIAX,13.52
2025-06-17,DIAX,13.48
2025-06-18,DIAX,13.41
2025-06-20,DIAX,13.35
2025-06-23,DIAX,13.54
